url,name,from,to,pos,ht,wt,dob,college,active
/players/s/siewera01.html,Ralph Siewert,1947,1947,C,7-1,230,"December 31, 1923",Dakota Wesleyan University,False
/players/s/sikmaja01.html,Jack Sikma,1978,1991,C-F,6-11,230,"November 14, 1955",Illinois Wesleyan University,False
/players/s/silasja01.html,James Silas,1973,1982,G,6-1,180,"February 11, 1949",Stephen F. Austin State University,False
/players/s/silaspa01.html,Paul Silas,1965,1980,F-C,6-7,220,"July 12, 1943",Creighton University,False
/players/s/silasxa01.html,Xavier Silas,2012,2012,G,6-5,205,"January 22, 1988",Northern Illinois University,True
/players/s/silerga01.html,Garret Siler,2011,2011,C,6-11,305,"October 25, 1986",Augusta State University,False
/players/s/sillimi01.html,Mike Silliman,1971,1971,F,6-6,225,"May 5, 1944",United States Military Academy,False
/players/s/simiewa01.html,Wayne Simien,2006,2007,F,6-9,255,"March 9, 1983",University of Kansas,False
/players/s/simmobo01.html,Bobby Simmons,2002,2012,G-F,6-7,210,"June 2, 1980",DePaul University,False
/players/s/simmoce01.html,Cedric Simmons,2007,2009,F,6-9,235,"January 3, 1986",North Carolina State University,False
/players/s/simmoco01.html,Connie Simmons,1947,1956,C-F,6-8,222,"March 15, 1925",,False
/players/s/simmogr01.html,Grant Simmons,1968,1969,G,6-3,190,"March 7, 1943",University of Nebraska,False
/players/s/simmojo01.html,Johnny Simmons,1947,1947,G,6-1,184,"July 7, 1924",New York University,False
/players/s/simmoli01.html,Lionel Simmons,1991,1997,F,6-7,210,"November 14, 1968",La Salle University,False
/players/s/simonmi01.html,Miles Simon,1999,1999,G,6-3,202,"November 21, 1975",University of Arizona,False
/players/s/simonwa01.html,Walter Simon,1968,1974,F-G,6-6,200,"December 1, 1939",Benedict College,False
/players/s/simpkdi01.html,Dickey Simpkins,1995,2002,F,6-9,248,"April 6, 1972",Providence College,False
/players/s/simpsra01.html,Ralph Simpson,1971,1980,G-F,6-5,200,"August 10, 1949",Michigan State University,False
/players/s/simsal01.html,Alvin Sims,1999,1999,G,6-4,235,"October 18, 1974",University of Louisville,False
/players/s/simsbo01.html,Bob Sims,1962,1968,G-F,6-5,220,"October 9, 1938",Pepperdine University,False
/players/s/simsco01.html,Courtney Sims,2008,2009,C,6-10,245,"October 21, 1983",University of Michigan,False
/players/s/simsdo01.html,Doug Sims,1969,1969,F,6-7,195,"June 29, 1943",Kent State University,False
/players/s/simshe01.html,Henry Sims,2013,2015,C,6-10,245,"March 27, 1990",Georgetown University,True
/players/s/simssc01.html,Scott Sims,1978,1978,G,6-1,170,"April 18, 1955",University of Missouri,False
/players/s/singlky01.html,Kyle Singler,2013,2015,F,6-8,230,"May 4, 1988",Duke University,True
/players/s/singlse01.html,Sean Singletary,2009,2009,G,6-0,185,"September 6, 1985",University of Virginia,False
/players/s/singlch01.html,Chris Singleton,2012,2014,F,6-8,230,"November 21, 1989",Florida State University,True
/players/s/singlja01.html,James Singleton,2006,2012,F,6-8,216,"July 20, 1981",Murray State University,False
/players/s/singlmc01.html,McKinley Singleton,1987,1987,G,6-5,175,"October 29, 1961",University of Alabama at Birmingham,False
/players/s/sinicze01.html,Zeke Sinicola,1952,1954,G,5-10,165,"January 25, 1929",Niagara University,False
/players/s/sittoch01.html,Charlie Sitton,1985,1985,F,6-8,210,"July 3, 1962",Oregon State University,False
/players/s/sivape01.html,Peyton Siva,2014,2014,G,6-0,185,"October 24, 1990",University of Louisville,True
/players/s/skilesc01.html,Scott Skiles,1987,1996,G,6-1,180,"March 5, 1964",Michigan State University,False
/players/s/skinnal01.html,Al Skinner,1975,1980,G,6-3,190,"June 16, 1952",University of Massachusetts Amherst,False
/players/s/skinnbr01.html,Brian Skinner,1999,2012,F,6-9,255,"May 19, 1976",Baylor University,False
/players/s/skinnta01.html,Tal Skinner,1975,1976,F-G,6-5,195,"September 10, 1952",University of Maryland Eastern Shore,False
/players/s/skoogwh01.html,Whitey Skoog,1952,1957,G,5-11,180,"November 2, 1926",University of Minnesota,False
/players/s/sladeje01.html,Jeff Slade,1963,1963,F,6-6,220,"March 1, 1941",Kenyon College,False
/players/s/slatere01.html,Reggie Slater,1995,2003,F,6-7,215,"August 27, 1970",University of Wyoming,False
/players/s/slaugji01.html,Jim Slaughter,1952,1952,C,6-11,210,"May 13, 1928",University of South Carolina,False
/players/s/slaugjo01.html,Jose Slaughter,1983,1983,G,6-5,205,"September 9, 1960",University of Portland,False
/players/s/slayta01.html,Tamar Slay,2003,2005,G,6-8,215,"April 2, 1980",Marshall University,False
/players/s/sloando01.html,Donald Sloan,2012,2015,G,6-3,205,"January 15, 1988",Texas A&M University,True
/players/s/sloanje01.html,Jerry Sloan*,1966,1976,G-F,6-5,195,"March 28, 1942",University of Evansville,False
/players/s/slokaur01.html,Uros Slokar,2007,2007,F,6-10,238,"May 14, 1983",,False
/players/s/slubyto01.html,Tom Sluby,1985,1985,G,6-4,200,"February 18, 1962",University of Notre Dame,False
/players/s/smartke01.html,Keith Smart,1989,1989,G,6-1,175,"September 21, 1964",Indiana University,False
/players/s/smartma01.html,Marcus Smart,2015,2015,G,6-4,220,"March 6, 1994",Oklahoma State University,True
/players/s/smawlbe01.html,Belus Smawley,1947,1952,G-F,6-1,195,"March 20, 1918",Appalachian State University,False
/players/s/smileja01.html,Jack Smiley,1949,1950,F-G,6-3,190,"December 22, 1922",University of Illinois at Urbana-Champaign,False
/players/s/smithad01.html,Adrian Smith,1962,1972,G,6-1,180,"October 5, 1936",University of Kentucky,False
/players/s/smithal01.html,Al Smith,1972,1976,G,6-1,185,"January 15, 1947",Bradley University,False
/players/s/smithbi01.html,Bill Smith,1962,1962,G-F,6-5,190,"April 26, 1939",Saint Peter's College,False
/players/s/smithbi02.html,Bingo Smith,1970,1980,F-G,6-5,195,"February 26, 1946",University of Tulsa,False
/players/s/smithbo01.html,Bobby Smith,1960,1962,G,6-4,190,"August 20, 1937",West Virginia University,False
/players/s/smithch01.html,Charles Smith,1989,1997,F-C,6-10,230,"July 16, 1965",University of Pittsburgh,False
/players/s/smithch02.html,Charles Smith,1990,1996,G,6-1,160,"November 29, 1967",Georgetown University,False
/players/s/smithch04.html,Charles Smith,1998,2006,G,6-4,194,"August 22, 1975",University of New Mexico,False
/players/s/smithch03.html,Chris Smith,1993,1995,G,6-3,190,"May 17, 1970",University of Connecticut,False
/players/s/smithch05.html,Chris Smith,2014,2014,G,6-2,200,"October 13, 1987",University of Louisville,True
/players/s/smithcl01.html,Clinton Smith,1987,1991,F,6-6,210,"January 19, 1964",Cleveland State University,False
/players/s/smithcr01.html,Craig Smith,2007,2012,F,6-7,250,"November 10, 1983",Boston College,False
/players/s/smithde01.html,Deb Smith,1947,1947,F,6-3,180,"January 7, 1920",University of Utah,False
/players/s/smithde02.html,Derek Smith,1983,1991,G-F,6-6,205,"November 1, 1961",University of Louisville,False
/players/s/smithdo01.html,Don Smith,1949,1949,G-F,6-2,190,"July 27, 1920",University of Minnesota,False
/players/s/smithdo02.html,Don Smith,1975,1975,G,6-0,160,"October 10, 1951",University of Dayton,False
/players/s/smithdo04.html,Donta Smith,2005,2006,G-F,6-7,215,"November 27, 1983",Southeastern Illinois College,False
/players/s/smithdo03.html,Doug Smith,1992,1996,F,6-10,220,"September 17, 1969",University of Missouri,False
/players/s/smithed01.html,Ed Smith,1954,1954,F,6-6,180,"July 5, 1929",Harvard University,False
/players/s/smithel01.html,Elmore Smith,1972,1979,C,7-0,250,"May 9, 1949",Kentucky State University,False
/players/s/smithga01.html,Garfield Smith,1971,1973,C-F,6-9,235,"November 18, 1945",Eastern Kentucky University,False
/players/s/smithgr01.html,Greg Smith,1969,1976,F,6-5,195,"January 28, 1947",Western Kentucky University,False
/players/s/smithgr02.html,Greg Smith,2012,2015,C,6-10,250,"January 8, 1991","California State University, Fresno",True
/players/s/smithis01.html,Ish Smith,2011,2015,G,6-0,175,"July 5, 1988",Wake Forest University,True
/players/s/smithjr01.html,J.R. Smith,2005,2015,G,6-6,220,"September 9, 1985",,True
/players/s/smithja01.html,Jabari Smith,2001,2005,C,6-11,250,"February 12, 1977",Louisiana State University,False
/players/s/smithja02.html,Jason Smith,2008,2015,F,7-0,240,"March 2, 1986",Colorado State University,True
/players/s/smithje01.html,Jerry Smith,2012,2012,G,6-2,190,"September 26, 1987",University of Louisville,False
/players/s/smithji01.html,Jim Smith,1982,1983,F,6-9,225,"April 12, 1958",Ohio State University,False
/players/s/smithjo02.html,Joe Smith,1996,2011,F,6-10,225,"July 26, 1975",University of Maryland,False
/players/s/smithjo01.html,John Smith,1969,1970,C,7-0,235,"May 24, 1944",University of Southern Colorado,False
/players/s/smithjo03.html,Josh Smith,2005,2015,F,6-9,225,"December 5, 1985",,True
/players/s/smithke03.html,Keith Smith,1987,1987,G,6-3,180,"March 9, 1964",Loyola Marymount University,False
/players/s/smithke02.html,Ken Smith,1976,1976,F,6-7,185,"July 12, 1953",University of Tulsa,False
/players/s/smithke01.html,Kenny Smith,1988,1997,G,6-3,170,"March 8, 1965",University of North Carolina,False
/players/s/smithla02.html,LaBradford Smith,1992,1994,G,6-3,200,"April 3, 1969",University of Louisville,False
/players/s/smithla01.html,Larry Smith,1981,1993,F-C,6-8,215,"January 18, 1958",Alcorn State University,False
/players/s/smithle01.html,Leon Smith,2002,2004,C,6-10,235,"November 2, 1980",,False
/players/s/smithmi01.html,Michael Smith,1990,1995,F,6-10,225,"May 19, 1965",Brigham Young University,False
/players/s/smithmi02.html,Michael Smith,1995,2001,F,6-8,230,"March 28, 1972",Providence College,False
/players/s/smithmi03.html,Mike Smith,2001,2001,F,6-8,195,"April 15, 1976",University of Louisiana at Monroe,False
/players/s/smithno01.html,Nolan Smith,2012,2013,G,6-2,185,"July 25, 1988",Duke University,True
/players/s/smithot01.html,Otis Smith,1987,1992,G-F,6-5,210,"January 30, 1964",Jacksonville University,False
/players/s/smithpe01.html,Pete Smith,1973,1973,F,6-6,205,,Valdosta State University,False
/players/s/smithph01.html,Phil Smith,1975,1983,G,6-4,185,"April 22, 1952",University of San Francisco,False
/players/s/smithra01.html,Randy Smith,1972,1983,G-F,6-3,180,"December 12, 1948",State University of New York College at Buffalo,False
/players/s/smithre01.html,Reggie Smith,1993,1994,C,6-10,240,"August 21, 1970",Texas Christian University,False
/players/s/smithro01.html,Robert Smith,1978,1985,G,5-11,165,"March 10, 1955","University of Nevada, Las Vegas",False
/players/s/smithru01.html,Russ Smith,2015,2015,G,6-0,165,"April 19, 1991",University of Louisville,True
/players/s/smithsa01.html,Sam Smith,1968,1971,F,6-7,230,"January 27, 1944",Kentucky Wesleyan College,False
/players/s/smithsa02.html,Sam Smith,1979,1980,G,6-4,200,"January 8, 1955","University of Nevada, Las Vegas",False
/players/s/smithst01.html,Steve Smith,1992,2005,G,6-7,200,"March 31, 1969",Michigan State University,False
/players/s/smithst03.html,Steven Smith,2007,2007,F,6-8,235,"April 12, 1983",La Salle University,False
/players/s/smithst02.html,Stevin Smith,1997,1997,G,6-2,208,"January 24, 1972",Arizona State University,False
/players/s/smithth01.html,Theron Smith,2004,2005,F,6-8,225,"October 3, 1980",Ball State University,False
/players/s/smithto02.html,Tony Smith,1991,2001,G,6-3,185,"June 14, 1968",Marquette University,False
/players/s/smithwi01.html,William Smith,1972,1973,C,7-0,220,"February 14, 1949",Syracuse University,False
/players/s/smithwi02.html,Willie Smith,1977,1980,G,6-2,170,"October 26, 1953",University of Missouri,False
/players/s/smitsri01.html,Rik Smits,1989,2000,C,7-4,250,"August 23, 1966",Marist College,False
/players/s/smrekmi01.html,Mike Smrek,1986,1992,C,7-0,250,"August 31, 1962",Canisius College,False
/players/s/smythjo01.html,Joe Smyth,1954,1954,F,6-3,215,"May 22, 1929",Niagara University,False
/players/s/snellto01.html,Tony Snell,2014,2015,G,6-7,200,"November 10, 1991",University of New Mexico,True
/players/s/snower01.html,Eric Snow,1996,2008,G,6-3,190,"April 24, 1973",Michigan State University,False
/players/s/snydedi01.html,Dick Snyder,1967,1979,G-F,6-5,207,"February 1, 1944",Davidson College,False
/players/s/snydeki01.html,Kirk Snyder,2005,2008,G,6-6,225,"June 5, 1983","University of Nevada, Reno",False
/players/s/sobekch01.html,Chips Sobek,1950,1950,G-F,6-0,180,"February 10, 1920",University of Notre Dame,False
/players/s/soberri01.html,Ricky Sobers,1976,1986,G,6-3,198,"January 15, 1953","University of Nevada, Las Vegas",False
/players/s/sobiero01.html,Ron Sobie,1957,1960,G,6-3,185,"September 21, 1934",DePaul University,False
/players/s/sojoumi01.html,Mike Sojourner,1975,1977,C-F,6-9,225,"October 16, 1953",University of Utah,False
/players/s/sojouwi01.html,Willard Sojourner,1972,1975,C-F,6-8,225,"September 10, 1948",Weber State University,False
/players/s/solomwi01.html,Will Solomon,2002,2009,G,6-1,185,"July 20, 1978",Clemson University,False
/players/s/somerwi01.html,Willie Somerset,1966,1969,G,5-8,170,"March 17, 1942",Duquesne University,False
/players/s/songada01.html,Darius Songaila,2004,2011,F,6-9,248,"February 14, 1978",Wake Forest University,False
/players/s/sorenda01.html,Dave Sorenson,1971,1973,F,6-8,225,"July 8, 1948",Ohio State University,False
/players/s/southja01.html,James Southerland,2014,2014,F,6-8,215,"April 28, 1990",Syracuse University,True
/players/s/sovragi01.html,Gino Sovran,1947,1947,F-G,6-2,175,"December 17, 1924",University of Detroit Mercy,False
/players/s/sowpa01.html,Pape Sow,2005,2007,F,6-10,250,"November 22, 1981","California State University, Fullerton",False
/players/s/spainke01.html,Ken Spain,1971,1971,C,6-9,225,"October 6, 1946",University of Houston,False
/players/s/spanaji01.html,Jim Spanarkel,1980,1984,G-F,6-5,190,"June 28, 1957",Duke University,False
/players/s/spanova01.html,Vassilis Spanoulis,2007,2007,G,6-4,195,"August 7, 1982",,False
/players/s/sparkda01.html,Daniel Sparks,1969,1970,F,6-8,200,"April 17, 1945",Weber State University,False
/players/s/sparrgu01.html,Guy Sparrow,1958,1960,F,6-6,218,"November 2, 1932",University of Detroit Mercy,False
/players/s/sparrro01.html,Rory Sparrow,1981,1992,G,6-2,175,"June 12, 1958",Villanova University,False
/players/s/spearod01.html,Odie Spears,1949,1957,G,6-5,205,"June 26, 1925",Western Kentucky University,False
/players/s/spectar01.html,Art Spector,1947,1950,F,6-4,200,"October 17, 1920",Villanova University,False
/players/s/speigma01.html,Marreese Speights,2009,2015,F,6-10,245,"August 4, 1987",University of Florida,True
/players/s/spencan01.html,Andre Spencer,1993,1994,F,6-6,210,"July 20, 1964",Northern Arizona University,False
/players/s/spencel01.html,Elmore Spencer,1993,1997,C,7-0,270,"December 6, 1969","University of Nevada, Las Vegas",False
/players/s/spencfe01.html,Felton Spencer,1991,2002,C,7-0,265,"January 15, 1968",University of Louisville,False
/players/s/spicelo01.html,Lou Spicer,1947,1947,F,6-2,195,"November 12, 1922",Syracuse University,False
/players/s/spitzcr01.html,Craig Spitzer,1968,1968,C,7-0,225,"December 18, 1945",Tulane University,False
/players/s/splitti01.html,Tiago Splitter,2011,2015,F,6-11,232,"January 1, 1985",,True
/players/s/spoelar01.html,Art Spoelstra,1955,1958,C,6-9,220,"September 11, 1932",Western Kentucky University,False
/players/s/spragbr01.html,Bruce Spraggins,1968,1968,F,6-5,188,,Virginia Union University,False
/players/s/sprewla01.html,Latrell Sprewell,1993,2005,G,6-5,190,"September 8, 1970",University of Alabama,False
/players/s/sprigla01.html,Larry Spriggs,1982,1986,F,6-7,230,"September 8, 1959",Howard University,False
/players/s/sprinji01.html,Jim Springer,1949,1949,C,6-9,235,"June 17, 1926",,False
/players/s/spruiji01.html,Jim Spruill,1949,1949,G,6-2,225,"February 26, 1923",Rice University,False
/players/s/stackry01.html,Ryan Stack,1999,2000,F,6-11,215,"July 24, 1975",University of South Carolina,False
/players/s/stackje01.html,Jerry Stackhouse,1996,2013,G-F,6-6,218,"November 5, 1974",University of North Carolina,False
/players/s/stacoke01.html,Kevin Stacom,1975,1982,G,6-3,185,"September 4, 1951",Providence College,False
/players/s/stagger01.html,Erv Staggs,1970,1970,F-G,6-6,195,,Cheyney University of Pennsylvania,False
/players/s/stallbu01.html,Bud Stallworth,1973,1977,F-G,6-5,190,"January 18, 1950",University of Kansas,False
/players/s/stallda01.html,Dave Stallworth,1966,1975,F-C,6-7,200,"December 20, 1941",Wichita State University,False
/players/s/stanced01.html,Ed Stanczak,1950,1951,F,6-1,185,"August 15, 1921",,False
/players/s/stanste01.html,Terence Stansbury,1985,1987,G,6-5,170,"February 27, 1961",Temple University,False
/players/s/starkjo01.html,John Starks,1989,2002,G,6-3,180,"August 10, 1965",Oklahoma State University,False
/players/s/starrke01.html,Keith Starr,1977,1977,G-F,6-6,190,"March 14, 1954",University of Pittsburgh,False
/players/s/stausni01.html,Nik Stauskas,2015,2015,G,6-6,205,"October 7, 1993",University of Michigan,True
